year,currentPop,popFromStart,numHouseholds,averageHouseholdSize,marriageTally,marriagePropNow,divorceTally,shareSingleParents,shareFemaleSingleParent,taxPayers,taxBurden,familyCareRatio,employmentRate,shareWorkingHours,publicSocialCare,costPublicSocialCare,sharePublicSocialCare,costTaxFreeSocialCare,publicChildCare,costPublicChildCare,sharePublicChildCare,costTaxFreeChildCare,totalTaxRevenue,totalPensionRevenue,pensionExpenditure,totalHospitalizationCost,classShare_1,classShare_2,classShare_3,classShare_4,classShare_5,totalInformalChildCare,formalChildCare,childcareIncomeShare,shareInformalChildCare,shareCareGivers,ratioFemaleMaleCarers,shareMaleCarers,shareFemaleCarers,ratioWage,ratioIncome,shareFamilyCarer,share_over20Hours_FamilyCarers,averageHoursOfCare,share_40to64_carers,share_over65_carers,share_10PlusHours_over70,totalSocialCareNeed,totalInformalSocialCare,totalFormalSocialCare,totalUnmetSocialCareNeed,totalSocialCare,share_InformalSocialCare,share_UnmetSocialCareNeed,totalOWSC,shareOWSC,totalCostOWSC,q1_socialCareNeed,q1_informalSocialCare,q1_formalSocialCare,q1_unmetSocialCareNeed,q1_outOfWorkSocialCare,q2_socialCareNeed,q2_informalSocialCare,q2_formalSocialCare,q2_unmetSocialCareNeed,q2_outOfWorkSocialCare,q3_socialCareNeed,q3_informalSocialCare,q3_formalSocialCare,q3_unmetSocialCareNeed,q3_outOfWorkSocialCare,q4_socialCareNeed,q4_informalSocialCare,q4_formalSocialCare,q4_unmetSocialCareNeed,q4_outOfWorkSocialCare,q5_socialCareNeed,q5_informalSocialCare,q5_formalSocialCare,q5_unmetSocialCareNeed,q5_outOfWorkSocialCare,grossDomesticProduct,publicCareToGDP
1870,1067,1086,331,3.2235649546827796,13,0.8576271186440678,12,0.14084507042253522,0.8666666666666667,583,529.8552315608919,0.5403726708074534,0.8473413379073756,0.9469635627530364,76.0,1292.0,0.11801242236024845,0.0,10152.0,60912.0,0.4293689731009981,8397.249651722144,37103.956037801,23811.21542448255,2297.0041113036154,44921.36718776856,0.21232876712328766,0.3613013698630137,0.2191780821917808,0.1541095890410959,0.053082191780821915,11649.0,3240.447855823248,0.07185293173528132,0.7330103196576894,0.04631217838765009,0.4074074074074074,0.05555555555555555,0.03728813559322034,0.8307108794546116,0.7244594773959568,0.9629629629629629,0.07692307692307693,10.074074074074074,0.5185185185185185,0.0,0,644.0,272.0,0,296.0,272.0,1.0,0.45962732919254656,0,0.0,0,316.0,100.0,0,280.0,0,84.0,68.0,0,16.0,0,56.0,56.0,0,0.0,0,0.0,0,0,0.0,0,16.0,16.0,0,0.0,0,289594.0409607651,0.004461417768520462
1871,1103,1126,326,3.3834355828220857,13,0.8605442176870748,10,0.15315315315315314,0.8823529411764706,579,546.1326424870466,0.592741935483871,0.8307426597582038,0.9498960498960499,76.0,1292.0,0.10215053763440862,0.0,11444.0,68664.0,0.4523320158102767,9121.200000000117,35629.37646606929,23120.167964180306,2236.592028403568,49442.68038483043,0.21269296740994853,0.36192109777015435,0.21783876500857632,0.15437392795883362,0.05317324185248713,11948.0,3412.6786877320437,0.0764752866757917,0.7313907933398629,0.05872193436960276,0.4117647058823529,0.07017543859649122,0.047619047619047616,0.783557192727075,0.7026507918373388,1.0,0.058823529411764705,10.705882352941176,0.5588235294117647,0.0,0,744.0,364.0,1.0,303.0,365.0,0.9972602739726028,0.40725806451612906,0,0.0,0,404.0,84.0,1.0,279.0,0,144.0,132.0,0,12.0,0,116.0,104.0,0,12.0,0,16.0,16.0,0,0.0,0,16.0,16.0,0,0.0,0,281288.19465619157,0.004593154012663649
1872,1133,1158,336,3.3720238095238093,11,0.8231292517006803,21,0.19383259911894274,0.8636363636363636,578,597.632525951557,0.5690104166666666,0.8096885813148789,0.9551282051282052,76.0,1292.0,0.09895833333333337,0.0,12712.0,76272.0,0.47116382505559673,8976.000000000127,36138.66175462171,23035.13080617274,2215.028595369407,50800.26486770026,0.2141623488773748,0.3609671848013817,0.21761658031088082,0.153713298791019,0.0535405872193437,12012.0,3227.1246531569495,0.07324154730343288,0.7494384826553532,0.058823529411764705,0.35294117647058826,0.07746478873239436,0.04081632653061224,0.8039018082612573,0.6915903045574266,1.0,0.08823529411764706,10.588235294117647,0.5882352941176471,0.0,0,768.0,360.0,1.0,331.0,361.0,0.997229916897507,0.4309895833333333,0,0.0,0,456.0,100.0,1.0,287.0,0,132.0,108.0,0,24.0,0,140.0,120.0,0,20.0,0,8.0,8.0,0,0.0,0,16.0,16.0,0,0.0,0,279437.31635725737,0.004623577183042343
1873,1160,1189,333,3.4834834834834836,13,0.8197278911564626,11,0.2119205298013245,0.8541666666666666,574,865.4243902439024,0.4223300970873786,0.8275261324041812,0.9583157894736842,0.0,0.0,0.0,0.0,11800.0,70800.0,0.45630317092034034,8348.430918769074,36720.625946160304,23318.615170892605,2250.405000254898,56888.34173422658,0.21280276816608998,0.3615916955017301,0.2179930795847751,0.15397923875432526,0.05363321799307959,11195.0,3166.003403241058,0.0708172713047161,0.7290309976556395,0.05400696864111498,0.3548387096774194,0.07142857142857142,0.03741496598639456,0.8041144636254219,0.7280414720599717,1.0,0.0967741935483871,11.225806451612904,0.6774193548387096,0.0,0,824.0,348.0,0,476.0,348.0,1.0,0.5776699029126213,0,0.0,0,452.0,100.0,0,448.0,0,88.0,72.0,0,16.0,0,140.0,128.0,0,12.0,0,32.0,32.0,0,0.0,0,16.0,16.0,0,0.0,0,283642.1920599574,0.0
1874,1186,1216,333,3.5615615615615615,12,0.8163265306122449,12,0.20535714285714285,0.8478260869565217,573,1078.204537521815,0.3884297520661157,0.8184991273996509,0.9550106609808102,0.0,0.0,0.0,0.0,11132.0,66792.0,0.45127290416734234,8640.800248123607,35818.36161190801,22909.61219777907,2207.598811595128,69995.01082079312,0.21428571428571427,0.35714285714285715,0.21951219512195122,0.15505226480836237,0.05400696864111498,10647.0,3127.915552014974,0.07151622528876683,0.7174528301886792,0.06631762652705062,0.39473684210526316,0.08243727598566308,0.05102040816326531,0.8388189097603729,0.727534673954901,1.0,0.07894736842105263,9.894736842105264,0.6842105263157895,0.0,0,968.0,376.0,0,592.0,376.0,1.0,0.6115702479338843,0,0.0,0,544.0,120.0,0,520.0,0,124.0,64.0,0,60.0,0,156.0,144.0,0,12.0,0,32.0,32.0,0,0.0,0,16.0,16.0,0,0.0,0,277899.0081266713,0.0
1875,1205,1236,332,3.6295180722891565,10,0.8191126279863481,10,0.21286031042128603,0.8333333333333334,572,1379.3034965034965,0.37623762376237624,0.8269230769230769,0.9604651162790697,0.0,0.0,0.0,0.0,10800.0,64800.0,0.4568527918781726,8208.410506204855,36414.99616563619,23136.894633155116,2240.2477987276393,88868.30043101899,0.21291448516579406,0.35776614310645727,0.2198952879581152,0.15532286212914484,0.05410122164048865,10136.0,3046.8395582995963,0.06855707850384632,0.731946851530907,0.06993006993006994,0.4,0.08602150537634409,0.05460750853242321,0.8549839812888592,0.7726173641425728,1.0,0.1,11.35,0.8,0.0,0,1212.0,454.0,1.1096908207595584,756.0,455.10969082075957,0.9975617068958511,0.6237623762376238,0,0.0,0,736.0,192.0,0,632.0,0,192.0,88.0,0,104.0,0,140.0,120.0,0,20.0,0,40.0,40.0,0,0.0,0,16.0,14.0,1.1096908207595584,0.0,0,281333.7729339494,0.0
1876,1224,1260,327,3.743119266055046,13,0.8344827586206897,6,0.20982142857142858,0.7872340425531915,627,1341.5336523125995,0.3562300319488818,0.7416267942583732,0.9554838709677419,0.0,0.0,0.0,0.0,10192.0,61152.0,0.45386533665835416,7237.200000000128,35039.148952798656,22793.604962532594,2198.061657287925,92321.66151141352,0.21328671328671328,0.35664335664335667,0.2202797202797203,0.1555944055944056,0.05419580419580419,9375.0,2658.5635356503008,0.05993897324174573,0.7301401869158879,0.07583774250440917,0.4186046511627907,0.09025270758122744,0.06206896551724138,0.8468763876165981,0.7654560193515496,1.0,0.09302325581395349,10.325581395348838,0.813953488372093,0.0,0,1252.0,444.0,2.0,806.0,446.0,0.9955156950672646,0.6437699680511182,0,0.0,0,732.0,124.0,2.0,630.0,0,268.0,128.0,0,140.0,0,144.0,136.0,0,8.0,0,44.0,32.0,0,28.0,0,16.0,16.0,0,0.0,0,274858.66053011303,0.0
1877,1240,1280,323,3.8390092879256965,12,0.8310344827586207,9,0.2222222222222222,0.7959183673469388,676,1035.8810650887574,0.4885670731707317,0.6982248520710059,0.9597457627118644,80.0,1360.0,0.060975609756097615,0.0,9940.0,59640.0,0.4697542533081286,6715.480902700868,35375.198878140196,23105.502027221737,2223.80481539728,92640.29895113767,0.21371610845295055,0.39712918660287083,0.19776714513556617,0.1419457735247209,0.049441786283891544,8846.0,2456.967901769233,0.055976258958574075,0.7344735968116904,0.08025682182985554,0.4,0.10067114093959731,0.06153846153846154,0.8672613077693527,0.7892496906259059,1.0,0.08,11.2,0.9,0.0,0,1312.0,560.0,1.0,671.0,561.0,0.9982174688057041,0.5114329268292683,0,0.0,0,712.0,184.0,1.0,535.0,0,356.0,164.0,0,112.0,0,152.0,140.0,0,12.0,0,52.0,40.0,0,12.0,0,16.0,16.0,0,0.0,0,278053.4931890054,0.004891145169233846
1878,1236,1280,324,3.814814814814815,10,0.7538940809968847,5,0.215962441314554,0.717391304347826,722,864.3667590027701,0.5576923076923077,0.6925207756232687,0.9588,80.0,1360.0,0.059171597633136064,0.0,9356.0,56136.0,0.470056270096463,6699.600000000122,37069.52397427425,23894.70631550138,2327.6914150776624,90821.73302827537,0.21893491124260356,0.42159763313609466,0.1834319526627219,0.1301775147928994,0.04585798816568047,8085.0,2379.907367218518,0.05040103468975506,0.7422879177377892,0.10416666666666667,0.45714285714285713,0.11728395061728394,0.09195402298850575,0.9265238321598498,0.8502579597335982,0.9859154929577465,0.05714285714285714,9.450704225352112,0.7605633802816901,0.0,0,1352.0,671.0,3.0,598.0,674.0,0.9955489614243324,0.4423076923076923,0,0.0,0,756.0,300.0,0,475.0,0,392.0,196.0,1.0,115.0,0,160.0,160.0,0,0.0,0,24.0,15.0,1.0,8.0,0,24.0,24.0,0,0.0,0,290898.4515843343,0.004675170983526953
1879,1232,1280,321,3.838006230529595,18,0.7126436781609196,8,0.178117048346056,0.7714285714285715,767,748.3441981747067,0.6391076115485564,0.7053455019556715,0.9591497227356747,160.0,2720.0,0.10498687664041995,0.0,8432.0,50592.0,0.46657813191677733,5038.800000000068,37965.6447478141,24867.767716423106,2461.2656986891134,97769.17815586407,0.2188365650969529,0.4113573407202216,0.20498614958448755,0.12188365650969529,0.04293628808864266,6402.0,1974.743847157159,0.04012022275833729,0.7228997289972899,0.11543810848400557,0.5180722891566265,0.11527377521613832,0.11559139784946236,0.9849124083275183,0.9600795815330112,1.0,0.07228915662650602,9.783132530120483,0.7710843373493976,0.0,0,1524.0,812.0,2.0,550.0,814.0,0.9975429975429976,0.36089238845144356,4.0,0.0049261083743842365,33.388130930511075,868.0,388.0,0,416.0,0,448.0,248.0,2.0,118.0,0,88.0,88.0,0,0.0,0,48.0,40.0,0,8.0,4.0,32.0,32.0,0,8.0,0,305456.3307048502,0.008904709860566693
1880,1228,1281,341,3.601173020527859,14,0.672972972972973,9,0.1935483870967742,0.75,804,558.1442786069651,0.7305764411027569,0.7027363184079602,0.9713274336283186,160.0,2720.0,0.10025062656641603,0.0,8124.0,48744.0,0.5017292490118577,5056.80000000007,38316.221009997396,25565.666134860876,2545.2680886844787,95781.96958969979,0.2242503259452412,0.4106910039113429,0.21121251629726207,0.11473272490221642,0.03911342894393742,5083.0,1930.8922192730445,0.03754309286111332,0.7016841524019879,0.13385826771653545,0.5098039215686274,0.13440860215053763,0.13333333333333333,0.9985587238766799,0.9891498909578109,0.9901960784313726,0.09900990099009901,9.833333333333334,0.6862745098039216,0.0,0,1596.0,1003.0,3.0,430.0,1006.0,0.9970178926441352,0.2694235588972431,0,0.0,0,1004.0,499.0,1.0,344.0,0,368.0,280.0,2.0,86.0,0,128.0,128.0,0,0.0,0,48.0,48.0,0,0.0,0,40.0,40.0,0,0.0,0,314675.46766497166,0.008643826035069016
1881,1228,1284,368,3.3369565217391304,13,0.6512820512820513,9,0.22160664819944598,0.75,847,489.14899645808737,0.761990407673861,0.7083825265643447,0.9703333333333334,160.0,2720.0,0.09592326139088725,0.0,7632.0,45792.0,0.5356541268950028,3787.20000000004,39565.35491137522,26633.76393340756,2670.256676306565,95892.175394861,0.22512437810945274,0.40298507462686567,0.21890547263681592,0.11567164179104478,0.03731343283582089,4456.0,1401.7987538388843,0.02594501948875733,0.7446524064171123,0.14962593516209477,0.49166666666666664,0.15443037974683543,0.14496314496314497,0.9816974867286349,0.9531339683561803,0.9583333333333334,0.09565217391304348,9.183333333333334,0.65,0.0,0,1668.0,1102.0,9.0,397.0,1111.0,0.991899189918992,0.23800959232613908,8.0,0.007259528130671506,100.05831255023429,992.0,544.0,1.0,303.0,0,388.0,316.0,0,80.0,0,152.0,136.0,2.0,14.0,4.0,64.0,60.0,4.0,0.0,4.0,40.0,38.0,2.0,0.0,0,329507.6739986968,0.0082547394632477
1882,1230,1288,384,3.203125,14,0.6379310344827587,8,0.21364985163204747,0.7777777777777778,896,489.1875,0.7558139534883721,0.6941964285714286,0.9779742765273312,160.0,2720.0,0.09302325581395354,0.0,6960.0,41760.0,0.5513307984790874,3596.400000000037,40928.42433112305,27673.369578129706,3109.4375972719367,98064.79484622633,0.2243211334120425,0.4025974025974026,0.21723730814639905,0.12160566706021252,0.03423848878394333,3862.0,1319.6289439053446,0.02380345321714513,0.7472910216718266,0.1524822695035461,0.5116279069767442,0.15144230769230768,0.15348837209302327,1.0003251952786352,0.963396050337872,0.9457364341085271,0.08196721311475409,8.75968992248062,0.627906976744186,0.0,0,1720.0,1130.0,9.145665285710939,420.0,1139.145665285711,0.9919714698792124,0.2441860465116279,8.0,0.007079646017699115,95.45523357931509,1044.0,536.0,2.0,358.0,0,320.0,296.0,0,32.0,0,224.0,192.0,2.0,30.0,8.0,40.0,36.0,4.0,0.0,0,40.0,38.0,1.1456652857109384,0.0,0,342309.20628907735,0.00794603227148668
1883,1229,1293,406,3.0270935960591134,28,0.629976580796253,12,0.225,0.75,920,432.1865217391304,0.7892699115044248,0.7054347826086956,0.9819722650231125,160.0,2720.0,0.08849557522123896,0.0,6208.0,37248.0,0.561911658218682,2989.7068548150596,41927.35507859147,28861.188986565023,3885.871523692492,101044.19380805157,0.22271714922049,0.410913140311804,0.2071269487750557,0.12583518930957685,0.0334075723830735,3120.0,1189.20586726449,0.02085460539082922,0.7400379506641366,0.1681614349775785,0.5133333333333333,0.16666666666666666,0.1696035242290749,1.0122427995836054,0.9768816506817349,0.9266666666666666,0.07194244604316546,8.366666666666667,0.5666666666666667,0.0,0,1808.0,1255.0,12.0,381.0,1267.0,0.9905288082083662,0.21073008849557523,4.0,0.0031872509960159364,38.32617595941982,916.0,544.0,3.0,328.0,0,508.0,452.0,3.0,53.0,4.0,240.0,159.0,1.0,0.0,0,40.0,36.0,4.0,0.0,0,32.0,32.0,0,0.0,0,355339.69045715965,0.007654647293975531
1884,1235,1305,422,2.9265402843601898,34,0.6445916114790287,6,0.18238993710691823,0.7931034482758621,934,502.8051391862955,0.7611464968152867,0.6991434689507494,0.9875957120980092,160.0,2720.0,0.0849256900212314,0.0,4948.0,29688.0,0.5468611847922193,2832.825424897985,42812.3390733031,29694.841818123685,6410.915367526383,106095.98352470645,0.21922246220302377,0.4038876889848812,0.21490280777537796,0.12958963282937366,0.032397408207343416,2503.0,1165.748988217174,0.02012919439745654,0.6678228388473852,0.175,0.5031055900621118,0.17660044150110377,0.1734475374732334,1.0263747140679151,0.9862167567872712,0.8881987577639752,0.055944055944055944,7.832298136645963,0.546583850931677,0.006211180124223602,0,1884.0,1261.0,13.0,450.0,1274.0,0.9897959183673469,0.23885350318471338,12.0,0.00951625693893735,129.20677980562556,1124.0,548.0,4.0,352.0,4.0,396.0,300.0,6.0,90.0,0,248.0,245.0,3.0,8.0,4.0,48.0,48.0,0,0.0,4.0,56.0,56.0,0,0.0,0,361479.1941393848,0.0075246377774959294
1885,1245,1320,461,2.700650759219089,29,0.6479481641468683,15,0.20952380952380953,0.7878787878787878,941,552.2984059511158,0.751,0.7077577045696068,0.9888888888888889,160.0,2720.0,0.07999999999999996,0.0,3996.0,23976.0,0.5291313559322034,2547.5999999999985,42607.84264070897,30055.775310955945,9407.431374019536,112649.29504345563,0.2157068062827225,0.3947643979057592,0.23036649214659685,0.1256544502617801,0.033507853403141365,2831.0,1001.0989645225542,0.01643924615807958,0.7505302226935313,0.16842105263157894,0.4875,0.1752136752136752,0.16182572614107885,1.0195004902548652,0.9865337282168837,0.89375,0.06293706293706294,8.29375,0.56875,0.0125,0,2000.0,1327.0,15.0,498.0,1342.0,0.988822652757079,0.249,0,0.0,0,984.0,471.0,9.0,416.0,0,516.0,447.0,3.0,66.0,0,192.0,173.0,3.0,16.0,0,104.0,104.0,0,0.0,0,48.0,48.0,0,0.0,0,365121.7085886376,0.007449570748652673
